"/catalog?utf8=✓&f[institutional_collection_title_facet][]=Ramón+Casas+sketchbooks&per_page=20&sort=title_dil+asc,+date_dil+asc&q=untitled",43,2,00:00:37,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-cafc02cf-56aa-4ed5-8cfa-d4d033c00764,43,40,00:00:23,0,0.00%,2.33%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=11&q=untitled,42,2,00:00:03,0,0.00%,2.38%,$0.00
/institutional_collections,42,20,00:01:23,1,0.00%,7.14%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=45&per_page=20&sort=title_dil+asc,+date_dil+asc",41,1,00:00:06,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-4e49c076-620e-49c8-bac4-f344b3aecf76,41,39,00:02:02,6,83.33%,17.07%,$0.00
/multiresimages/inu:dil-894b79d5-71b2-435a-b598-cb2573042277,41,34,00:01:52,4,75.00%,19.51%,$0.00
/multiresimages/inu:dil-b69d425c-30fc-4a83-b67b-570304c03ae5,41,32,00:01:03,4,50.00%,21.95%,$0.00
/multiresimages/inu:dil-942ad4f4-50db-40c1-a3e4-7d0484a04277,40,31,00:01:27,10,40.00%,22.50%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=25&q=untitled,39,4,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Ramón Casas sketchbooks,39,29,00:00:14,0,0.00%,7.69%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=4&per_page=100,39,16,00:00:34,0,0.00%,2.56%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=19&per_page=20&sort=title_dil+asc,+date_dil+asc",38,2,00:00:06,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&page=3&per_page=100,38,16,00:00:22,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-3b4b5056-99cc-4c54-bad9-1efae6865826,38,30,00:01:15,5,60.00%,21.05%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=26&q=untitled,36,3,00:00:03,0,0.00%,0.00%,$0.00
/catalog?utf8=✓&q=raymond+w.+mark,36,1,00:00:08,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-8b1a140d-de6c-446f-aa46-72bced220d7e,36,32,00:07:27,31,93.55%,88.89%,$0.00
/multiresimages/inu:dil-ee3d8b60-344c-432f-8f57-2b894b2874b3,36,32,00:01:13,13,92.31%,33.33%,$0.00
/multiresimages/inu:dil-3ecf58ee-ebbc-4e4c-9fd8-a9c30ab79601,35,31,00:01:08,25,96.00%,71.43%,$0.00
/multiresimages/inu:dil-f5631feb-a34f-4884-8427-553e43718c7d,35,21,00:04:42,20,60.00%,60.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=12&per_page=20&sort=title_dil+asc,+date_dil+asc",34,2,00:00:04,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=17&per_page=20&sort=title_dil+asc,+date_dil+asc",34,2,00:00:06,0,0.00%,2.94%,$0.00
/institutional_collections/inu:dil-71b44796-5c41-4381-8c44-8236035e4116/images?f[institutional_collection_title_facet][]=test+6/1/2017,34,1,00:00:08,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=16th-Early 20th Century Maps of Africa,33,26,00:00:24,3,66.67%,15.15%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=9&q=untitled,33,5,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Posters from the Herskovits Library,33,23,00:01:20,2,0.00%,6.06%,$0.00
/multiresimages/inu:dil-5185b0f8-7cbc-485b-9cc2-ae10efef10a0,33,24,00:03:19,24,70.83%,69.70%,$0.00
/multiresimages/inu:dil-8178e7d2-6863-423a-8cdf-7b9b6915cd73,33,31,00:01:49,24,91.67%,72.73%,$0.00
/multiresimages/inu:dil-d3266ad6-f4ed-4a5a-a9bd-1523c5c4e4f1,33,31,00:02:02,2,50.00%,15.15%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=47&per_page=20&sort=title_dil+asc,+date_dil+asc",32,2,00:00:02,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Hamid+Naficy+Iranian+Movie+Posters+Collection&page=2,32,16,00:00:13,1,100.00%,6.25%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=20&per_page=20&sort=title_dil+asc,+date_dil+asc",32,2,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-d4979afc-8e16-4b1c-8f79-418b17c6a04b,32,12,00:01:10,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-e7bbe318-9da2-4866-8044-74bef43dabc9,32,21,00:01:53,4,50.00%,15.62%,$0.00
"/catalog?_=1497918791373&f[date_display_facet][]=Date&per_page=20&q=Bronze&sort=title_dil+asc,+date_dil+asc",31,2,00:00:07,0,0.00%,0.00%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=46&per_page=20&sort=title_dil+asc,+date_dil+asc",31,3,00:00:07,1,0.00%,3.23%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=11&per_page=20&sort=title_dil+asc,+date_dil+asc",31,2,00:00:04,1,0.00%,3.23%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=14&per_page=20&sort=title_dil+asc,+date_dil+asc",31,2,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-5c31dad1-a90f-46ef-841e-3cfe4906e3ed,31,29,00:00:38,12,66.67%,48.39%,$0.00
/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=41&per_page=20,30,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=21&q=untitled,30,3,00:00:03,0,0.00%,6.67%,$0.00
"/catalog?f[institutional_collection_title_facet][]=La+Caricature+(1830-1835;+Charles+Philipon,+founding+editor)&page=23&per_page=20&sort=title_dil+asc,+date_dil+asc",30,2,00:00:04,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Vernon McKay Photographs,30,22,00:01:07,5,0.00%,3.33%,$0.00
/multiresimages/inu:dil-06c13960-3a2b-4bf3-b4dc-b6c2abec6266,30,27,00:03:10,1,0.00%,23.33%,$0.00
/multiresimages/inu:dil-11e48685-ca92-461e-95a2-c833d96f869f,30,25,00:01:36,1,100.00%,10.00%,$0.00
